machine_id,machine_type,hospital_site,install_date,date,daily_usage_hours
CT-201,CT,Riverside General,2015-09-05,2022-05-12,11.39
CT-201,CT,Riverside General,2015-09-05,2022-05-13,11.2
CT-201,CT,Riverside General,2015-09-05,2022-05-14,6.12
CT-201,CT,Riverside General,2015-09-05,2022-05-15,4.69
CT-201,CT,Riverside General,2015-09-05,2022-05-16,11.7
CT-201,CT,Riverside General,2015-09-05,2022-05-17,10.94
CT-201,CT,Riverside General,2015-09-05,2022-05-18,11.64
CT-201,CT,Riverside General,2015-09-05,2022-05-19,11.02
CT-201,CT,Riverside General,2015-09-05,2022-05-20,10.27
CT-201,CT,Riverside General,2015-09-05,2022-05-21,7.09
CT-201,CT,Riverside General,2015-09-05,2022-05-22,3.87
CT-201,CT,Riverside General,2015-09-05,2022-05-23,10.77
CT-201,CT,Riverside General,2015-09-05,2022-05-24,12.1
CT-201,CT,Riverside General,2015-09-05,2022-05-25,8.57
CT-201,CT,Riverside General,2015-09-05,2022-05-26,9.5
CT-201,CT,Riverside General,2015-09-05,2022-05-27,9.7
CT-201,CT,Riverside General,2015-09-05,2022-05-28,6.14
CT-201,CT,Riverside General,2015-09-05,2022-05-29,3.54
CT-201,CT,Riverside General,2015-09-05,2022-05-30,9.42
CT-201,CT,Riverside General,2015-09-05,2022-05-31,9.89
CT-201,CT,Riverside General,2015-09-05,2022-06-01,10.0
CT-201,CT,Riverside General,2015-09-05,2022-06-02,12.98
CT-201,CT,Riverside General,2015-09-05,2022-06-03,12.39
CT-201,CT,Riverside General,2015-09-05,2022-06-04,6.09
CT-201,CT,Riverside General,2015-09-05,2022-06-05,3.44
CT-201,CT,Riverside General,2015-09-05,2022-06-06,9.74
CT-201,CT,Riverside General,2015-09-05,2022-06-07,9.06
CT-201,CT,Riverside General,2015-09-05,2022-06-08,10.67
CT-201,CT,Riverside General,2015-09-05,2022-06-09,9.87
CT-201,CT,Riverside General,2015-09-05,2022-06-10,10.7
CT-201,CT,Riverside General,2015-09-05,2022-06-11,5.02
CT-201,CT,Riverside General,2015-09-05,2022-06-12,3.08
CT-201,CT,Riverside General,2015-09-05,2022-06-13,10.91
CT-201,CT,Riverside General,2015-09-05,2022-06-14,11.1
CT-201,CT,Riverside General,2015-09-05,2022-06-15,11.15
CT-201,CT,Riverside General,2015-09-05,2022-06-16,9.58
CT-201,CT,Riverside General,2015-09-05,2022-06-17,11.54
CT-201,CT,Riverside General,2015-09-05,2022-06-18,5.74
CT-201,CT,Riverside General,2015-09-05,2022-06-19,4.34
CT-201,CT,Riverside General,2015-09-05,2022-06-20,10.76
CT-201,CT,Riverside General,2015-09-05,2022-06-21,9.53
CT-201,CT,Riverside General,2015-09-05,2022-06-22,10.49
CT-201,CT,Riverside General,2015-09-05,2022-06-23,11.1
CT-201,CT,Riverside General,2015-09-05,2022-06-24,11.32
CT-201,CT,Riverside General,2015-09-05,2022-06-25,6.34
CT-201,CT,Riverside General,2015-09-05,2022-06-26,5.15
CT-201,CT,Riverside General,2015-09-05,2022-06-27,11.68
CT-201,CT,Riverside General,2015-09-05,2022-06-28,10.54
CT-201,CT,Riverside General,2015-09-05,2022-06-29,11.45
CT-201,CT,Riverside General,2015-09-05,2022-06-30,12.51
CT-201,CT,Riverside General,2015-09-05,2022-07-01,12.54
CT-201,CT,Riverside General,2015-09-05,2022-07-02,5.36
CT-201,CT,Riverside General,2015-09-05,2022-07-03,2.94
CT-201,CT,Riverside General,2015-09-05,2022-07-04,12.11
CT-201,CT,Riverside General,2015-09-05,2022-07-05,9.82
CT-201,CT,Riverside General,2015-09-05,2022-07-06,9.58
CT-201,CT,Riverside General,2015-09-05,2022-07-07,10.34
CT-201,CT,Riverside General,2015-09-05,2022-07-08,11.15
CT-201,CT,Riverside General,2015-09-05,2022-07-09,6.37
CT-201,CT,Riverside General,2015-09-05,2022-07-10,3.19
CT-201,CT,Riverside General,2015-09-05,2022-07-11,10.17
CT-201,CT,Riverside General,2015-09-05,2022-07-12,10.13
CT-201,CT,Riverside General,2015-09-05,2022-07-13,9.98
CT-201,CT,Riverside General,2015-09-05,2022-07-14,12.83
CT-201,CT,Riverside General,2015-09-05,2022-07-15,11.04
CT-201,CT,Riverside General,2015-09-05,2022-07-16,7.26
CT-201,CT,Riverside General,2015-09-05,2022-07-17,3.33
CT-201,CT,Riverside General,2015-09-05,2022-07-18,10.61
CT-201,CT,Riverside General,2015-09-05,2022-07-19,10.13
CT-201,CT,Riverside General,2015-09-05,2022-07-20,8.39
CT-201,CT,Riverside General,2015-09-05,2022-07-21,9.53
CT-201,CT,Riverside General,2015-09-05,2022-07-22,9.14
CT-201,CT,Riverside General,2015-09-05,2022-07-23,4.44
CT-201,CT,Riverside General,2015-09-05,2022-07-24,2.69
CT-201,CT,Riverside General,2015-09-05,2022-07-25,11.97
CT-201,CT,Riverside General,2015-09-05,2022-07-26,10.73
CT-201,CT,Riverside General,2015-09-05,2022-07-27,11.93
CT-201,CT,Riverside General,2015-09-05,2022-07-28,11.14
CT-201,CT,Riverside General,2015-09-05,2022-07-29,11.48
CT-201,CT,Riverside General,2015-09-05,2022-07-30,5.65
CT-201,CT,Riverside General,2015-09-05,2022-07-31,4.24
CT-201,CT,Riverside General,2015-09-05,2022-08-01,11.43
CT-201,CT,Riverside General,2015-09-05,2022-08-02,10.25
CT-201,CT,Riverside General,2015-09-05,2022-08-03,11.28
CT-201,CT,Riverside General,2015-09-05,2022-08-04,11.28
CT-201,CT,Riverside General,2015-09-05,2022-08-05,10.28
CT-201,CT,Riverside General,2015-09-05,2022-08-06,5.45
CT-201,CT,Riverside General,2015-09-05,2022-08-07,2.7
CT-201,CT,Riverside General,2015-09-05,2022-08-08,10.85
CT-201,CT,Riverside General,2015-09-05,2022-08-09,11.07
CT-201,CT,Riverside General,2015-09-05,2022-08-10,10.06
CT-201,CT,Riverside General,2015-09-05,2022-08-11,10.8
CT-201,CT,Riverside General,2015-09-05,2022-08-12,11.29
CT-201,CT,Riverside General,2015-09-05,2022-08-13,7.02
CT-201,CT,Riverside General,2015-09-05,2022-08-14,5.17
CT-201,CT,Riverside General,2015-09-05,2022-08-15,11.92
CT-201,CT,Riverside General,2015-09-05,2022-08-16,9.87
CT-201,CT,Riverside General,2015-09-05,2022-08-17,12.29
CT-201,CT,Riverside General,2015-09-05,2022-08-18,10.3
CT-201,CT,Riverside General,2015-09-05,2022-08-19,11.71
CT-201,CT,Riverside General,2015-09-05,2022-08-20,6.52
CT-201,CT,Riverside General,2015-09-05,2022-08-21,3.4
CT-201,CT,Riverside General,2015-09-05,2022-08-22,9.15
CT-201,CT,Riverside General,2015-09-05,2022-08-23,10.62
CT-201,CT,Riverside General,2015-09-05,2022-08-24,9.37
CT-201,CT,Riverside General,2015-09-05,2022-08-25,11.64
CT-201,CT,Riverside General,2015-09-05,2022-08-26,12.14
CT-201,CT,Riverside General,2015-09-05,2022-08-27,5.75
CT-201,CT,Riverside General,2015-09-05,2022-08-28,4.04
CT-201,CT,Riverside General,2015-09-05,2022-08-29,10.12
CT-201,CT,Riverside General,2015-09-05,2022-08-30,10.21
CT-201,CT,Riverside General,2015-09-05,2022-08-31,11.47
CT-201,CT,Riverside General,2015-09-05,2022-09-01,10.74
CT-201,CT,Riverside General,2015-09-05,2022-09-02,12.34
CT-201,CT,Riverside General,2015-09-05,2022-09-03,6.03
CT-201,CT,Riverside General,2015-09-05,2022-09-04,4.67
CT-201,CT,Riverside General,2015-09-05,2022-09-05,10.86
CT-201,CT,Riverside General,2015-09-05,2022-09-06,11.49
CT-201,CT,Riverside General,2015-09-05,2022-09-07,10.37
CT-201,CT,Riverside General,2015-09-05,2022-09-08,10.73
CT-201,CT,Riverside General,2015-09-05,2022-09-09,10.67
CT-201,CT,Riverside General,2015-09-05,2022-09-10,5.71
CT-201,CT,Riverside General,2015-09-05,2022-09-11,4.37
CT-201,CT,Riverside General,2015-09-05,2022-09-12,11.36
CT-201,CT,Riverside General,2015-09-05,2022-09-13,11.31
CT-201,CT,Riverside General,2015-09-05,2022-09-14,12.16
CT-201,CT,Riverside General,2015-09-05,2022-09-15,12.08
CT-201,CT,Riverside General,2015-09-05,2022-09-16,10.44
CT-201,CT,Riverside General,2015-09-05,2022-09-17,6.8
CT-201,CT,Riverside General,2015-09-05,2022-09-18,3.21
CT-201,CT,Riverside General,2015-09-05,2022-09-19,10.79
CT-201,CT,Riverside General,2015-09-05,2022-09-20,10.23
CT-201,CT,Riverside General,2015-09-05,2022-09-21,12.23
CT-201,CT,Riverside General,2015-09-05,2022-09-22,11.1
CT-201,CT,Riverside General,2015-09-05,2022-09-23,10.58
CT-201,CT,Riverside General,2015-09-05,2022-09-24,7.54
CT-201,CT,Riverside General,2015-09-05,2022-09-25,1.82
CT-201,CT,Riverside General,2015-09-05,2022-09-26,8.96
CT-201,CT,Riverside General,2015-09-05,2022-09-27,11.49
CT-201,CT,Riverside General,2015-09-05,2022-09-28,10.83
CT-201,CT,Riverside General,2015-09-05,2022-09-29,11.0
CT-201,CT,Riverside General,2015-09-05,2022-09-30,9.58
CT-201,CT,Riverside General,2015-09-05,2022-10-01,6.44
CT-201,CT,Riverside General,2015-09-05,2022-10-02,5.57
CT-201,CT,Riverside General,2015-09-05,2022-10-03,11.51
CT-201,CT,Riverside General,2015-09-05,2022-10-04,10.93
CT-201,CT,Riverside General,2015-09-05,2022-10-05,10.38
CT-201,CT,Riverside General,2015-09-05,2022-10-06,10.42
CT-201,CT,Riverside General,2015-09-05,2022-10-07,8.86
CT-201,CT,Riverside General,2015-09-05,2022-10-08,6.7
CT-201,CT,Riverside General,2015-09-05,2022-10-09,4.53
CT-201,CT,Riverside General,2015-09-05,2022-10-10,9.35
CT-201,CT,Riverside General,2015-09-05,2022-10-11,10.18
CT-201,CT,Riverside General,2015-09-05,2022-10-12,9.73
CT-201,CT,Riverside General,2015-09-05,2022-10-13,9.9
CT-201,CT,Riverside General,2015-09-05,2022-10-14,10.82
CT-201,CT,Riverside General,2015-09-05,2022-10-15,4.59
CT-201,CT,Riverside General,2015-09-05,2022-10-16,4.32
CT-201,CT,Riverside General,2015-09-05,2022-10-17,11.45
CT-201,CT,Riverside General,2015-09-05,2022-10-18,10.55
CT-201,CT,Riverside General,2015-09-05,2022-10-19,8.54
CT-201,CT,Riverside General,2015-09-05,2022-10-20,9.88
CT-201,CT,Riverside General,2015-09-05,2022-10-21,11.88
CT-201,CT,Riverside General,2015-09-05,2022-10-22,3.96
CT-201,CT,Riverside General,2015-09-05,2022-10-23,3.46
CT-201,CT,Riverside General,2015-09-05,2022-10-24,9.71
CT-201,CT,Riverside General,2015-09-05,2022-10-25,11.5
CT-201,CT,Riverside General,2015-09-05,2022-10-26,10.17
CT-201,CT,Riverside General,2015-09-05,2022-10-27,11.14
CT-201,CT,Riverside General,2015-09-05,2022-10-28,11.28
CT-201,CT,Riverside General,2015-09-05,2022-10-29,8.12
CT-201,CT,Riverside General,2015-09-05,2022-10-30,3.59
CT-201,CT,Riverside General,2015-09-05,2022-10-31,11.11
CT-201,CT,Riverside General,2015-09-05,2022-11-01,9.44
CT-201,CT,Riverside General,2015-09-05,2022-11-02,11.84
CT-201,CT,Riverside General,2015-09-05,2022-11-03,10.09
CT-201,CT,Riverside General,2015-09-05,2022-11-04,10.27
CT-201,CT,Riverside General,2015-09-05,2022-11-05,6.44
CT-201,CT,Riverside General,2015-09-05,2022-11-06,2.36
CT-201,CT,Riverside General,2015-09-05,2022-11-07,10.98
CT-201,CT,Riverside General,2015-09-05,2022-11-08,11.64
CT-201,CT,Riverside General,2015-09-05,2022-11-09,11.04
CT-201,CT,Riverside General,2015-09-05,2022-11-10,9.34
CT-201,CT,Riverside General,2015-09-05,2022-11-11,10.66
CT-201,CT,Riverside General,2015-09-05,2022-11-12,7.13
CT-201,CT,Riverside General,2015-09-05,2022-11-13,2.08
CT-201,CT,Riverside General,2015-09-05,2022-11-14,9.81
CT-201,CT,Riverside General,2015-09-05,2022-11-15,11.56
CT-201,CT,Riverside General,2015-09-05,2022-11-16,11.02
CT-201,CT,Riverside General,2015-09-05,2022-11-17,11.14
CT-201,CT,Riverside General,2015-09-05,2022-11-18,12.45
CT-201,CT,Riverside General,2015-09-05,2022-11-19,6.89
CT-201,CT,Riverside General,2015-09-05,2022-11-20,4.36
CT-201,CT,Riverside General,2015-09-05,2022-11-21,13.21
CT-201,CT,Riverside General,2015-09-05,2022-11-22,10.58
CT-201,CT,Riverside General,2015-09-05,2022-11-23,10.05
CT-201,CT,Riverside General,2015-09-05,2022-11-24,11.16
CT-201,CT,Riverside General,2015-09-05,2022-11-25,11.17
CT-201,CT,Riverside General,2015-09-05,2022-11-26,5.99
CT-201,CT,Riverside General,2015-09-05,2022-11-27,2.84
CT-201,CT,Riverside General,2015-09-05,2022-11-28,12.85
CT-201,CT,Riverside General,2015-09-05,2022-11-29,11.07
CT-201,CT,Riverside General,2015-09-05,2022-11-30,10.11
CT-201,CT,Riverside General,2015-09-05,2022-12-01,11.6
CT-201,CT,Riverside General,2015-09-05,2022-12-02,10.67
CT-201,CT,Riverside General,2015-09-05,2022-12-03,6.24
CT-201,CT,Riverside General,2015-09-05,2022-12-04,4.28
CT-201,CT,Riverside General,2015-09-05,2022-12-05,9.61
CT-201,CT,Riverside General,2015-09-05,2022-12-06,11.09
CT-201,CT,Riverside General,2015-09-05,2022-12-07,12.49
CT-201,CT,Riverside General,2015-09-05,2022-12-08,11.19
CT-201,CT,Riverside General,2015-09-05,2022-12-09,10.43
CT-201,CT,Riverside General,2015-09-05,2022-12-10,6.01
CT-201,CT,Riverside General,2015-09-05,2022-12-11,3.4
CT-201,CT,Riverside General,2015-09-05,2022-12-12,10.54
CT-201,CT,Riverside General,2015-09-05,2022-12-13,10.43
CT-201,CT,Riverside General,2015-09-05,2022-12-14,11.6
CT-201,CT,Riverside General,2015-09-05,2022-12-15,9.21
CT-201,CT,Riverside General,2015-09-05,2022-12-16,11.55
CT-201,CT,Riverside General,2015-09-05,2022-12-17,6.12
CT-201,CT,Riverside General,2015-09-05,2022-12-18,4.11
CT-201,CT,Riverside General,2015-09-05,2022-12-19,9.76
CT-201,CT,Riverside General,2015-09-05,2022-12-20,11.97
CT-201,CT,Riverside General,2015-09-05,2022-12-21,11.89
CT-201,CT,Riverside General,2015-09-05,2022-12-22,11.64
CT-201,CT,Riverside General,2015-09-05,2022-12-23,9.41
CT-201,CT,Riverside General,2015-09-05,2022-12-24,7.21
CT-201,CT,Riverside General,2015-09-05,2022-12-25,4.13
CT-201,CT,Riverside General,2015-09-05,2022-12-26,9.33
CT-201,CT,Riverside General,2015-09-05,2022-12-27,10.75
CT-201,CT,Riverside General,2015-09-05,2022-12-28,11.1
CT-201,CT,Riverside General,2015-09-05,2022-12-29,11.27
CT-201,CT,Riverside General,2015-09-05,2022-12-30,10.93
CT-201,CT,Riverside General,2015-09-05,2022-12-31,6.73
CT-201,CT,Riverside General,2015-09-05,2023-01-01,5.1
CT-201,CT,Riverside General,2015-09-05,2023-01-02,11.88
CT-201,CT,Riverside General,2015-09-05,2023-01-03,8.19
CT-201,CT,Riverside General,2015-09-05,2023-01-04,10.49
CT-201,CT,Riverside General,2015-09-05,2023-01-05,10.62
CT-201,CT,Riverside General,2015-09-05,2023-01-06,9.2
CT-201,CT,Riverside General,2015-09-05,2023-01-07,6.55
CT-201,CT,Riverside General,2015-09-05,2023-01-08,4.89
CT-201,CT,Riverside General,2015-09-05,2023-01-09,9.79
CT-201,CT,Riverside General,2015-09-05,2023-01-10,11.08
CT-201,CT,Riverside General,2015-09-05,2023-01-11,9.95
CT-201,CT,Riverside General,2015-09-05,2023-01-12,10.17
CT-201,CT,Riverside General,2015-09-05,2023-01-13,12.1
CT-201,CT,Riverside General,2015-09-05,2023-01-14,5.98
CT-201,CT,Riverside General,2015-09-05,2023-01-15,4.19
CT-201,CT,Riverside General,2015-09-05,2023-01-16,9.09
CT-201,CT,Riverside General,2015-09-05,2023-01-17,12.45
CT-201,CT,Riverside General,2015-09-05,2023-01-18,11.32
CT-201,CT,Riverside General,2015-09-05,2023-01-19,10.61
CT-201,CT,Riverside General,2015-09-05,2023-01-20,11.29
CT-201,CT,Riverside General,2015-09-05,2023-01-21,5.19
CT-201,CT,Riverside General,2015-09-05,2023-01-22,4.83
CT-201,CT,Riverside General,2015-09-05,2023-01-23,10.48
CT-201,CT,Riverside General,2015-09-05,2023-01-24,10.59
CT-201,CT,Riverside General,2015-09-05,2023-01-25,10.33
CT-201,CT,Riverside General,2015-09-05,2023-01-26,10.25
CT-201,CT,Riverside General,2015-09-05,2023-01-27,11.4
CT-201,CT,Riverside General,2015-09-05,2023-01-28,6.69
CT-201,CT,Riverside General,2015-09-05,2023-01-29,4.36
CT-201,CT,Riverside General,2015-09-05,2023-01-30,10.76
CT-201,CT,Riverside General,2015-09-05,2023-01-31,11.23
CT-201,CT,Riverside General,2015-09-05,2023-02-01,10.4
CT-201,CT,Riverside General,2015-09-05,2023-02-02,12.78
CT-201,CT,Riverside General,2015-09-05,2023-02-03,9.36
CT-201,CT,Riverside General,2015-09-05,2023-02-04,7.6
CT-201,CT,Riverside General,2015-09-05,2023-02-05,5.0
CT-201,CT,Riverside General,2015-09-05,2023-02-06,10.01
CT-201,CT,Riverside General,2015-09-05,2023-02-07,12.78
CT-201,CT,Riverside General,2015-09-05,2023-02-08,11.67
CT-201,CT,Riverside General,2015-09-05,2023-02-09,11.65
CT-201,CT,Riverside General,2015-09-05,2023-02-10,10.8
CT-201,CT,Riverside General,2015-09-05,2023-02-11,6.27
CT-201,CT,Riverside General,2015-09-05,2023-02-12,3.58
CT-201,CT,Riverside General,2015-09-05,2023-02-13,11.12
CT-201,CT,Riverside General,2015-09-05,2023-02-14,12.03
CT-201,CT,Riverside General,2015-09-05,2023-02-15,10.94
CT-201,CT,Riverside General,2015-09-05,2023-02-16,9.95
CT-201,CT,Riverside General,2015-09-05,2023-02-17,11.51
CT-201,CT,Riverside General,2015-09-05,2023-02-18,7.29
CT-201,CT,Riverside General,2015-09-05,2023-02-19,4.36
CT-201,CT,Riverside General,2015-09-05,2023-02-20,11.44
CT-201,CT,Riverside General,2015-09-05,2023-02-21,10.53
CT-201,CT,Riverside General,2015-09-05,2023-02-22,9.94
CT-201,CT,Riverside General,2015-09-05,2023-02-23,9.99
CT-201,CT,Riverside General,2015-09-05,2023-02-24,9.3
CT-201,CT,Riverside General,2015-09-05,2023-02-25,6.68
CT-201,CT,Riverside General,2015-09-05,2023-02-26,3.7
CT-201,CT,Riverside General,2015-09-05,2023-02-27,10.38
CT-201,CT,Riverside General,2015-09-05,2023-02-28,8.11
CT-201,CT,Riverside General,2015-09-05,2023-03-01,9.65
CT-201,CT,Riverside General,2015-09-05,2023-03-02,11.78
CT-201,CT,Riverside General,2015-09-05,2023-03-03,10.17
CT-201,CT,Riverside General,2015-09-05,2023-03-04,6.79
CT-201,CT,Riverside General,2015-09-05,2023-03-05,2.52
CT-201,CT,Riverside General,2015-09-05,2023-03-06,12.07
CT-201,CT,Riverside General,2015-09-05,2023-03-07,10.64
CT-201,CT,Riverside General,2015-09-05,2023-03-08,11.03
CT-201,CT,Riverside General,2015-09-05,2023-03-09,12.87
CT-201,CT,Riverside General,2015-09-05,2023-03-10,12.14
CT-201,CT,Riverside General,2015-09-05,2023-03-11,6.19
CT-201,CT,Riverside General,2015-09-05,2023-03-12,3.24
CT-201,CT,Riverside General,2015-09-05,2023-03-13,10.48
CT-201,CT,Riverside General,2015-09-05,2023-03-14,11.23
CT-201,CT,Riverside General,2015-09-05,2023-03-15,10.68
CT-201,CT,Riverside General,2015-09-05,2023-03-16,10.42
CT-201,CT,Riverside General,2015-09-05,2023-03-17,12.09
CT-201,CT,Riverside General,2015-09-05,2023-03-18,6.36
CT-201,CT,Riverside General,2015-09-05,2023-03-19,5.84
CT-201,CT,Riverside General,2015-09-05,2023-03-20,10.85
CT-201,CT,Riverside General,2015-09-05,2023-03-21,12.38
CT-201,CT,Riverside General,2015-09-05,2023-03-22,11.09
CT-201,CT,Riverside General,2015-09-05,2023-03-23,10.27
CT-201,CT,Riverside General,2015-09-05,2023-03-24,10.12
CT-201,CT,Riverside General,2015-09-05,2023-03-25,5.7
CT-201,CT,Riverside General,2015-09-05,2023-03-26,4.18
CT-201,CT,Riverside General,2015-09-05,2023-03-27,11.66
CT-201,CT,Riverside General,2015-09-05,2023-03-28,10.81
CT-201,CT,Riverside General,2015-09-05,2023-03-29,9.62
CT-201,CT,Riverside General,2015-09-05,2023-03-30,9.55
CT-201,CT,Riverside General,2015-09-05,2023-03-31,9.49
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-01,9.26
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-02,6.61
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-03,4.81
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-04,10.83
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-05,8.81
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-06,10.67
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-07,10.7
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-08,12.73
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-09,5.2
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-10,3.44
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-11,12.38
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-12,11.25
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-13,11.35
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-14,10.95
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-15,11.14
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-16,7.21
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-17,3.07
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-18,11.64
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-19,9.61
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-20,11.14
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-21,11.01
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-22,10.29
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-23,6.49
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-24,3.24
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-25,9.88
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-26,10.53
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-27,9.85
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-28,11.14
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-29,9.81
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-30,7.15
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-01,2.73
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-02,10.34
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-03,10.28
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-04,12.04
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-05,11.14
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-06,10.66
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-07,6.96
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-08,1.9
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-09,10.81
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-10,12.64
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-11,10.97
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-12,10.91
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-13,11.34
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-14,7.31
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-15,2.0
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-16,9.33
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-17,11.04
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-18,10.2
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-19,12.03
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-20,10.56
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-21,4.77
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-22,2.66
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-23,8.37
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-24,10.64
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-25,10.68
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-26,10.46
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-27,11.82
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-28,7.59
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-29,3.64
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-30,8.93
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-31,11.4
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-01,11.35
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-02,11.12
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-03,11.73
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-04,5.46
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-05,5.6
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-06,9.98
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-07,11.52
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-08,9.33
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-09,10.01
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-10,12.21
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-11,6.27
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-12,4.55
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-13,11.06
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-14,10.75
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-15,12.07
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-16,10.63
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-17,9.24
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-18,5.78
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-19,4.29
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-20,11.2
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-21,9.44
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-22,10.19
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-23,10.32
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-24,10.52
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-25,5.27
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-26,3.23
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-27,10.19
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-28,11.54
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-29,11.57
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-30,10.72
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-07-01,10.49
