machine_id,machine_type,hospital_site,install_date,date,daily_usage_hours,age_years,manufacturer,last_service_date
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-10-28,6.04,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-10-29,4.0,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-10-30,8.57,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-10-31,9.34,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-11-01,8.03,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-11-02,8.39,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-11-03,10.06,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-11-04,8.57,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-11-05,7.17,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-11-06,3.13,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-11-07,9.29,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-11-08,10.25,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-11-09,9.06,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-11-10,8.16,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-11-11,8.87,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-11-12,5.35,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-11-13,2.04,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-11-14,8.75,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-11-15,8.37,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-11-16,9.7,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-11-17,8.99,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-11-18,8.73,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-11-19,5.29,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-11-20,3.31,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-11-21,9.45,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-11-22,8.16,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-11-23,8.13,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-11-24,9.84,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-11-25,8.63,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-11-26,4.24,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-11-27,3.49,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-11-28,9.33,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-11-29,7.73,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-11-30,9.14,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-12-01,9.55,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-12-02,9.26,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-12-03,5.88,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-12-04,2.01,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-12-05,9.22,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-12-06,8.72,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-12-07,8.57,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-12-08,9.66,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-12-09,10.14,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-12-10,6.81,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-12-11,4.19,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-12-12,8.87,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-12-13,9.24,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-12-14,9.57,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-12-15,9.06,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-12-16,9.06,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-12-17,6.03,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-12-18,3.09,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-12-19,8.38,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-12-20,8.63,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-12-21,9.47,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-12-22,8.96,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-12-23,9.23,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-12-24,5.91,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-12-25,2.84,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-12-26,9.56,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-12-27,9.26,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-12-28,7.97,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-12-29,10.11,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-12-30,8.56,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2022-12-31,4.05,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-01-01,2.3,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-01-02,8.14,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-01-03,9.0,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-01-04,8.74,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-01-05,8.69,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-01-06,9.45,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-01-07,5.65,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-01-08,3.39,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-01-09,9.29,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-01-10,9.45,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-01-11,7.27,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-01-12,8.67,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-01-13,7.22,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-01-14,5.4,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-01-15,3.13,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-01-16,9.8,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-01-17,9.91,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-01-18,9.12,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-01-19,8.56,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-01-20,9.35,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-01-21,4.95,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-01-22,3.13,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-01-23,9.75,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-01-24,8.51,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-01-25,9.6,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-01-26,9.5,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-01-27,8.2,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-01-28,6.15,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-01-29,3.69,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-01-30,9.04,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-01-31,8.35,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-02-01,8.27,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-02-02,8.53,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-02-03,9.39,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-02-04,4.61,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-02-05,3.49,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-02-06,7.97,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-02-07,8.8,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-02-08,9.05,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-02-09,10.92,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-02-10,7.86,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-02-11,6.55,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-02-12,3.26,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-02-13,9.29,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-02-14,9.05,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-02-15,9.31,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-02-16,8.84,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-02-17,10.12,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-02-18,5.01,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-02-19,4.04,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-02-20,8.44,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-02-21,8.91,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-02-22,8.1,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-02-23,9.32,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-02-24,10.12,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-02-25,5.31,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-02-26,2.98,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-02-27,8.57,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-02-28,8.78,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-03-01,7.68,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-03-02,8.23,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-03-03,9.14,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-03-04,6.43,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-03-05,5.38,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-03-06,8.49,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-03-07,10.11,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-03-08,9.15,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-03-09,8.84,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-03-10,9.31,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-03-11,5.43,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-03-12,3.22,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-03-13,8.63,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-03-14,7.84,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-03-15,7.72,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-03-16,8.57,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-03-17,8.74,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-03-18,4.9,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-03-19,3.14,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-03-20,9.6,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-03-21,9.1,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-03-22,8.43,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-03-23,9.94,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-03-24,10.22,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-03-25,5.77,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-03-26,3.91,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-03-27,9.95,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-03-28,9.86,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-03-29,9.45,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-03-30,9.44,1.36,GE HealthCare,2023-01-22
MRI-103,MRI,St. Anne's Hospital,2021-11-20,2023-03-31,9.37,1.36,GE HealthCare,2023-01-22
CT-201,CT,Riverside General,2015-09-05,2022-04-01,9.79,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-04-02,7.09,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-04-03,2.55,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-04-04,10.06,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-04-05,11.95,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-04-06,11.53,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-04-07,12.11,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-04-08,10.53,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-04-09,5.43,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-04-10,3.55,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-04-11,10.86,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-04-12,10.84,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-04-13,11.79,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-04-14,10.45,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-04-15,11.09,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-04-16,5.57,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-04-17,4.18,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-04-18,10.78,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-04-19,10.1,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-04-20,10.56,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-04-21,10.61,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-04-22,10.53,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-04-23,8.06,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-04-24,3.68,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-04-25,10.55,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-04-26,8.89,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-04-27,9.97,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-04-28,10.54,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-04-29,10.16,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-04-30,7.71,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-05-01,3.62,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-05-02,11.93,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-05-03,10.83,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-05-04,10.81,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-05-05,10.27,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-05-06,10.78,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-05-07,8.01,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-05-08,1.68,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-05-09,8.97,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-05-10,10.28,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-05-11,10.79,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-05-12,11.39,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-05-13,11.2,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-05-14,6.12,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-05-15,4.69,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-05-16,11.7,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-05-17,10.94,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-05-18,11.64,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-05-19,11.02,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-05-20,10.27,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-05-21,7.09,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-05-22,3.87,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-05-23,10.77,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-05-24,12.1,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-05-25,8.57,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-05-26,9.5,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-05-27,9.7,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-05-28,6.14,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-05-29,3.54,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-05-30,9.42,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-05-31,9.89,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-06-01,10.0,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-06-02,12.98,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-06-03,12.39,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-06-04,6.09,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-06-05,3.44,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-06-06,9.74,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-06-07,9.06,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-06-08,10.67,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-06-09,9.87,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-06-10,10.7,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-06-11,5.02,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-06-12,3.08,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-06-13,10.91,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-06-14,11.1,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-06-15,11.15,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-06-16,9.58,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-06-17,11.54,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-06-18,5.74,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-06-19,4.34,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-06-20,10.76,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-06-21,9.53,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-06-22,10.49,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-06-23,11.1,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-06-24,11.32,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-06-25,6.34,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-06-26,5.15,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-06-27,11.68,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-06-28,10.54,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-06-29,11.45,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-06-30,12.51,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-07-01,12.54,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-07-02,5.36,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-07-03,2.94,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-07-04,12.11,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-07-05,9.82,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-07-06,9.58,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-07-07,10.34,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-07-08,11.15,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-07-09,6.37,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-07-10,3.19,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-07-11,10.17,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-07-12,10.13,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-07-13,9.98,7.57,Philips,2023-03-19
CT-201,CT,Riverside General,2015-09-05,2022-07-14,12.83,7.57,Philips,2023-03-19
